address,system,unit,ladder,half-ladder,module,sensor,side,channel,time,charge
268632178,2,7,0,0,3,0,0,889,361,4
268632178,2,7,0,0,3,0,0,1330,361,3
268632242,2,11,0,0,3,0,0,362,361,4
268633090,2,0,1,0,3,0,0,401,361,0
268633122,2,2,1,0,3,0,0,105,361,7
268633122,2,2,1,0,3,0,0,963,361,1
268633122,2,2,1,0,3,0,0,1868,361,7
268633138,2,3,1,0,3,0,0,1285,361,0
268633154,2,4,1,0,3,0,0,901,361,6
268633250,2,10,1,0,3,0,0,1736,361,2
268633298,2,13,1,0,3,0,0,69,361,8
268633298,2,13,1,0,3,0,0,376,361,3
268633298,2,13,1,0,3,0,0,489,361,0
268633298,2,13,1,0,3,0,0,1892,361,6
268633330,2,15,1,0,3,0,0,352,361,4
268633330,2,15,1,0,3,0,0,1721,361,0
268633362,2,17,1,0,3,0,0,1702,361,6
268634162,2,3,2,0,3,0,0,142,361,3
268634162,2,3,2,0,3,0,0,1038,361,5
268634162,2,3,2,0,3,0,0,1374,361,3
268634178,2,4,2,0,3,0,0,342,361,8
268634178,2,4,2,0,3,0,0,1035,361,13
268634178,2,4,2,0,3,0,0,1233,361,4
268634242,2,8,2,0,3,0,0,549,361,9
268634242,2,8,2,0,3,0,0,891,361,4
268634242,2,8,2,0,3,0,0,1167,361,1
268634242,2,8,2,0,3,0,0,1834,361,2
268634306,2,12,2,0,3,0,0,1273,361,7
268634306,2,12,2,0,3,0,0,1408,361,0
268634338,2,14,2,0,3,0,0,362,361,2
268634338,2,14,2,0,3,0,0,364,361,1
268634338,2,14,2,0,3,0,0,1630,361,2
268635170,2,2,3,0,3,0,0,180,361,2
268635170,2,2,3,0,3,0,0,1115,361,1
268635186,2,3,3,0,3,0,0,312,361,0
268635186,2,3,3,0,3,0,0,315,361,1
268635186,2,3,3,0,3,0,0,1286,361,0
268635218,2,5,3,0,3,0,0,1338,361,3
268635218,2,5,3,0,3,0,0,1587,361,6
268635250,2,7,3,0,3,0,0,1611,361,0
268635298,2,10,3,0,3,0,0,915,361,7
268635298,2,10,3,0,3,0,0,1569,361,7
268636194,2,2,4,0,3,0,0,913,361,5
268636226,2,4,4,0,3,0,0,534,361,2
268636258,2,6,4,0,3,0,0,853,361,2
268636274,2,7,4,0,3,0,0,561,361,0
268636274,2,7,4,0,3,0,0,562,361,6
268636274,2,7,4,0,3,0,0,862,361,10
268636274,2,7,4,0,3,0,0,1156,361,0
268636290,2,8,4,0,3,0,0,73,361,2
268636306,2,9,4,0,3,0,0,209,361,5
268636386,2,14,4,0,3,0,0,665,361,5
268636386,2,14,4,0,3,0,0,1247,361,0
268636402,2,15,4,0,3,0,0,155,361,6
268636402,2,15,4,0,3,0,0,1651,361,5
268637250,2,4,5,0,3,0,0,318,361,5
268637250,2,4,5,0,3,0,0,1328,361,1
268637282,2,6,5,0,3,0,0,1847,361,4
268637314,2,8,5,0,3,0,0,1048,361,8
268637314,2,8,5,0,3,0,0,1075,361,3
268637330,2,9,5,0,3,0,0,380,361,3
268637330,2,9,5,0,3,0,0,694,361,5
268637330,2,9,5,0,3,0,0,1336,361,2
268637330,2,9,5,0,3,0,0,2014,361,3
268637378,2,12,5,0,3,0,0,1855,361,5
268637394,2,13,5,0,3,0,0,1864,361,6
268637410,2,14,5,0,3,0,0,936,361,1
268638306,2,6,6,0,3,0,0,1078,361,1
268638354,2,9,6,0,3,0,0,335,361,0
268638354,2,9,6,0,3,0,0,641,361,1
268638450,2,15,6,0,3,0,0,713,361,1
268638450,2,15,6,0,3,0,0,1600,361,0
268638450,2,15,6,0,3,0,0,1733,361,12
268664834,2,0,0,1,3,0,0,1649,361,0
268664882,2,3,0,1,3,0,0,940,361,18
268664882,2,3,0,1,3,0,0,1901,361,2
268664882,2,3,0,1,3,0,0,1920,361,24
268664930,2,6,0,1,3,0,0,1299,361,2
268664930,2,6,0,1,3,0,0,2038,361,0
268664946,2,7,0,1,3,0,0,909,361,1
268664946,2,7,0,1,3,0,0,918,361,6
268664978,2,9,0,1,3,0,0,1850,361,10
268665010,2,11,0,1,3,0,0,206,361,0
268665010,2,11,0,1,3,0,0,309,361,9
268665010,2,11,0,1,3,0,0,1163,361,0
268665074,2,15,0,1,3,0,0,641,361,1
268665074,2,15,0,1,3,0,0,642,361,1
268665074,2,15,0,1,3,0,0,647,361,0
268665074,2,15,0,1,3,0,0,1640,361,0
268665074,2,15,0,1,3,0,0,1646,361,2
268665074,2,15,0,1,3,0,0,1647,361,1
268665874,2,1,1,1,3,0,0,1367,361,4
268665906,2,3,1,1,3,0,0,1139,361,3
268665938,2,5,1,1,3,0,0,179,361,5
268665954,2,6,1,1,3,0,0,511,361,1
268665954,2,6,1,1,3,0,0,1451,361,2
268665986,2,8,1,1,3,0,0,1698,361,0
268666002,2,9,1,1,3,0,0,138,361,5
268666002,2,9,1,1,3,0,0,485,361,1
268666002,2,9,1,1,3,0,0,1227,361,4
268666018,2,10,1,1,3,0,0,550,361,1
268666018,2,10,1,1,3,0,0,1631,361,4
268666066,2,13,1,1,3,0,0,185,361,13
268666066,2,13,1,1,3,0,0,1214,361,3
268666066,2,13,1,1,3,0,0,2023,361,0
268666098,2,15,1,1,3,0,0,812,361,6
268666098,2,15,1,1,3,0,0,916,361,0
268666130,2,17,1,1,3,0,0,199,361,3
268666130,2,17,1,1,3,0,0,822,361,4
268666930,2,3,2,1,3,0,0,1659,361,3
268666930,2,3,2,1,3,0,0,1849,361,2
268666930,2,3,2,1,3,0,0,1852,361,0
268666946,2,4,2,1,3,0,0,662,361,0
268666946,2,4,2,1,3,0,0,962,361,0
268666946,2,4,2,1,3,0,0,1381,361,1
268666946,2,4,2,1,3,0,0,1580,361,9
268666946,2,4,2,1,3,0,0,1897,361,1
268667010,2,8,2,1,3,0,0,418,361,1
268667042,2,10,2,1,3,0,0,253,361,2
268667074,2,12,2,1,3,0,0,1725,361,5
268667106,2,14,2,1,3,0,0,683,361,0
268667106,2,14,2,1,3,0,0,1500,361,8
268667106,2,14,2,1,3,0,0,1692,361,1
268667154,2,17,2,1,3,0,0,396,361,12
268667954,2,3,3,1,3,0,0,889,361,4
268667954,2,3,3,1,3,0,0,1847,361,4
268668018,2,7,3,1,3,0,0,713,361,3
268668066,2,10,3,1,3,0,0,176,361,5
268668066,2,10,3,1,3,0,0,1826,361,5
268668082,2,11,3,1,3,0,0,1620,361,0
268668130,2,14,3,1,3,0,0,203,361,2
268668130,2,14,3,1,3,0,0,421,361,4
268668130,2,14,3,1,3,0,0,1362,361,4
268668178,2,17,3,1,3,0,0,1713,361,1
268668962,2,2,4,1,3,0,0,192,361,0
268669010,2,5,4,1,3,0,0,1217,361,6
268669010,2,5,4,1,3,0,0,1768,361,0
268669042,2,7,4,1,3,0,0,1652,361,3
268669074,2,9,4,1,3,0,0,2023,361,8
268669138,2,13,4,1,3,0,0,331,361,3
268669138,2,13,4,1,3,0,0,722,361,3
268669170,2,15,4,1,3,0,0,937,361,3
268670018,2,4,5,1,3,0,0,241,361,8
268670034,2,5,5,1,3,0,0,1061,361,31
268670034,2,5,5,1,3,0,0,1126,361,2
268670034,2,5,5,1,3,0,0,1127,361,5
268670082,2,8,5,1,3,0,0,1221,361,5
268670098,2,9,5,1,3,0,0,1945,361,0
268670146,2,12,5,1,3,0,0,975,361,1
268670162,2,13,5,1,3,0,0,796,361,1
268670162,2,13,5,1,3,0,0,1712,361,9
268670178,2,14,5,1,3,0,0,626,361,0
268671074,2,6,6,1,3,0,0,1067,361,9
268671074,2,6,6,1,3,0,0,1268,361,0
268671138,2,10,6,1,3,0,0,292,361,7
268671170,2,12,6,1,3,0,0,1583,361,0
268671186,2,13,6,1,3,0,0,388,361,3
268671186,2,13,6,1,3,0,0,1227,361,1
268671202,2,14,6,1,3,0,0,552,361,7
268671202,2,14,6,1,3,0,0,1338,361,28
268671202,2,14,6,1,3,0,0,1633,361,6
268697602,2,0,0,0,4,0,0,383,361,1
268697602,2,0,0,0,4,0,0,384,361,2
268697602,2,0,0,0,4,0,0,1609,361,8
268697602,2,0,0,0,4,0,0,1725,361,3
268697634,2,2,0,0,4,0,0,1636,361,31
268697634,2,2,0,0,4,0,0,1637,361,31
268698690,2,4,1,0,4,0,0,320,361,2
268698690,2,4,1,0,4,0,0,1203,361,3
268698690,2,4,1,0,4,0,0,1204,361,1
268698690,2,4,1,0,4,0,0,1249,361,6
268698706,2,5,1,0,4,0,0,2014,361,3
268698706,2,5,1,0,4,0,0,2016,361,0
268698738,2,7,1,0,4,0,0,179,361,2
268698754,2,8,1,0,4,0,0,1614,361,5
268698850,2,14,1,0,4,0,0,1275,361,3
268699698,2,3,2,0,4,0,0,1791,361,5
268699778,2,8,2,0,4,0,0,360,361,4
268699778,2,8,2,0,4,0,0,1903,361,2
268699810,2,10,2,0,4,0,0,2000,361,0
268699922,2,17,2,0,4,0,0,1732,361,4
268700706,2,2,3,0,4,0,0,1850,361,2
268700706,2,2,3,0,4,0,0,1851,361,3
268700786,2,7,3,0,4,0,0,1874,361,8
268701762,2,4,4,0,4,0,0,1973,361,2
268701810,2,7,4,0,4,0,0,735,361,0
268701906,2,13,4,0,4,0,0,1655,361,15
268702786,2,4,5,0,4,0,0,536,361,1
268702786,2,4,5,0,4,0,0,867,361,3
268703906,2,10,6,0,4,0,0,1084,361,16
268703938,2,12,6,0,4,0,0,13,361,5
268730418,2,3,0,1,4,0,0,1002,361,1
268730610,2,15,0,1,4,0,0,418,361,8
268731410,2,1,1,1,4,0,0,1113,361,3
268731410,2,1,1,1,4,0,0,1114,361,4
268731442,2,3,1,1,4,0,0,81,361,1
268731458,2,4,1,1,4,0,0,793,361,10
268731458,2,4,1,1,4,0,0,794,361,0
268731490,2,6,1,1,4,0,0,532,361,2
268731490,2,6,1,1,4,0,0,533,361,3
268731490,2,6,1,1,4,0,0,991,361,2
268731490,2,6,1,1,4,0,0,1564,361,3
268731490,2,6,1,1,4,0,0,1997,361,1
268731522,2,8,1,1,4,0,0,631,361,0
268731602,2,13,1,1,4,0,0,1746,361,2
268731602,2,13,1,1,4,0,0,1747,361,2
268731650,2,16,1,1,4,0,0,163,361,0
268731666,2,17,1,1,4,0,0,591,361,7
268732466,2,3,2,1,4,0,0,1616,361,10
268732482,2,4,2,1,4,0,0,1185,361,6
268732498,2,5,2,1,4,0,0,321,361,5
268732578,2,10,2,1,4,0,0,110,361,1
268732578,2,10,2,1,4,0,0,1052,361,3
268732610,2,12,2,1,4,0,0,706,361,6
268732642,2,14,2,1,4,0,0,1609,361,7
268732642,2,14,2,1,4,0,0,1717,361,8
268733490,2,3,3,1,4,0,0,170,361,4
268733554,2,7,3,1,4,0,0,896,361,1
268734546,2,5,4,1,4,0,0,195,361,2
268734546,2,5,4,1,4,0,0,1178,361,1
268734546,2,5,4,1,4,0,0,1477,361,10
268735586,2,6,5,1,4,0,0,49,361,0
268735586,2,6,5,1,4,0,0,54,361,0
268736706,2,12,6,1,4,0,0,815,361,1
268736706,2,12,6,1,4,0,0,818,361,2
268736706,2,12,6,1,4,0,0,1694,361,2
268736722,2,13,6,1,4,0,0,909,361,1
268736722,2,13,6,1,4,0,0,1858,361,1
268736738,2,14,6,1,4,0,0,1632,361,4
268736754,2,15,6,1,4,0,0,1194,361,31
268435474,2,1,0,0,0,0,0,518,362,9
268435474,2,1,0,0,0,0,0,636,362,9
268435474,2,1,0,0,0,0,0,1961,362,5
268435490,2,2,0,0,0,0,0,1210,362,3
268435490,2,2,0,0,0,0,0,1214,362,1
268435506,2,3,0,0,0,0,0,402,362,4
268435506,2,3,0,0,0,0,0,920,362,1
268435506,2,3,0,0,0,0,0,921,362,5
268435538,2,5,0,0,0,0,0,1561,362,8
268435554,2,6,0,0,0,0,0,390,362,1
268435554,2,6,0,0,0,0,0,1374,362,2
268435554,2,6,0,0,0,0,0,2009,362,1
268435586,2,8,0,0,0,0,0,1725,362,1
268435602,2,9,0,0,0,0,0,246,362,2
268435602,2,9,0,0,0,0,0,336,362,6
268435602,2,9,0,0,0,0,0,372,362,3
268435602,2,9,0,0,0,0,0,920,362,4
268435618,2,10,0,0,0,0,0,205,362,11
268435634,2,11,0,0,0,0,0,773,362,3
268435634,2,11,0,0,0,0,0,1162,362,4
268435634,2,11,0,0,0,0,0,1448,362,0
268435634,2,11,0,0,0,0,0,1743,362,4
268435650,2,12,0,0,0,0,0,334,362,3
268435650,2,12,0,0,0,0,0,1337,362,2
268435666,2,13,0,0,0,0,0,840,362,0
268435666,2,13,0,0,0,0,0,1491,362,6
268436514,2,2,1,0,0,0,0,1074,362,9
268436578,2,6,1,0,0,0,0,483,362,0
268436578,2,6,1,0,0,0,0,1482,362,31
268436594,2,7,1,0,0,0,0,628,362,2
268436610,2,8,1,0,0,0,0,250,362,3
268436610,2,8,1,0,0,0,0,2004,362,3
268436626,2,9,1,0,0,0,0,1806,362,7
268436642,2,10,1,0,0,0,0,312,362,2
268436658,2,11,1,0,0,0,0,950,362,2
268436690,2,13,1,0,0,0,0,668,362,2
268436690,2,13,1,0,0,0,0,1799,362,6
268436754,2,17,1,0,0,0,0,477,362,1
268436754,2,17,1,0,0,0,0,1153,362,0
268437570,2,4,2,0,0,0,0,1037,362,7
268437602,2,6,2,0,0,0,0,369,362,19
268437602,2,6,2,0,0,0,0,841,362,6
268437602,2,6,2,0,0,0,0,1254,362,3
268437634,2,8,2,0,0,0,0,384,362,9
268437634,2,8,2,0,0,0,0,1402,362,0
268437650,2,9,2,0,0,0,0,912,362,3
268437682,2,11,2,0,0,0,0,628,362,1
268437682,2,11,2,0,0,0,0,786,362,0
268437714,2,13,2,0,0,0,0,618,362,1
268437730,2,14,2,0,0,0,0,764,362,4
268438562,2,2,3,0,0,0,0,1272,362,2
268438578,2,3,3,0,0,0,0,1262,362,0
268438594,2,4,3,0,0,0,0,76,362,19
268438594,2,4,3,0,0,0,0,858,362,3
268438626,2,6,3,0,0,0,0,946,362,1
268438658,2,8,3,0,0,0,0,517,362,1
268438658,2,8,3,0,0,0,0,1460,362,0
268438674,2,9,3,0,0,0,0,820,362,2
268438690,2,10,3,0,0,0,0,1906,362,11
268438706,2,11,3,0,0,0,0,711,362,3
268438722,2,12,3,0,0,0,0,273,362,1
268439586,2,2,4,0,0,0,0,1543,362,5
268439586,2,2,4,0,0,0,0,1828,362,7
268439634,2,5,4,0,0,0,0,185,362,2
268439634,2,5,4,0,0,0,0,186,362,2
268439634,2,5,4,0,0,0,0,1161,362,3
268439634,2,5,4,0,0,0,0,1721,362,6
268439666,2,7,4,0,0,0,0,439,362,0
268439666,2,7,4,0,0,0,0,1428,362,6
268439682,2,8,4,0,0,0,0,758,362,8
268439682,2,8,4,0,0,0,0,1779,362,5
268439698,2,9,4,0,0,0,0,134,362,7
268439698,2,9,4,0,0,0,0,636,362,2
268439698,2,9,4,0,0,0,0,637,362,2
268439746,2,12,4,0,0,0,0,762,362,0
268439746,2,12,4,0,0,0,0,1319,362,1
268439762,2,13,4,0,0,0,0,591,362,1
268439762,2,13,4,0,0,0,0,1065,362,0
268439794,2,15,4,0,0,0,0,1852,362,6
268440642,2,4,5,0,0,0,0,840,362,9
268440642,2,4,5,0,0,0,0,1819,362,9
268440658,2,5,5,0,0,0,0,1466,362,1
268440674,2,6,5,0,0,0,0,1603,362,4
268440722,2,9,5,0,0,0,0,435,362,6
268440754,2,11,5,0,0,0,0,299,362,3
268440786,2,13,5,0,0,0,0,424,362,3
268441698,2,6,6,0,0,0,0,730,362,6
268441698,2,6,6,0,0,0,0,1669,362,8
268441746,2,9,6,0,0,0,0,1743,362,4
268442770,2,9,7,0,0,0,0,218,362,9
268442786,2,10,7,0,0,0,0,1177,362,7
268442786,2,10,7,0,0,0,0,1471,362,1
268442786,2,10,7,0,0,0,0,1583,362,2
268442834,2,13,7,0,0,0,0,234,362,3
268442850,2,14,7,0,0,0,0,682,362,17
268442850,2,14,7,0,0,0,0,846,362,7
268442850,2,14,7,0,0,0,0,1243,362,8
268442850,2,14,7,0,0,0,0,1580,362,3
268442850,2,14,7,0,0,0,0,1600,362,8
268442850,2,14,7,0,0,0,0,1642,362,4
268468226,2,0,0,1,0,0,0,532,362,2
268468226,2,0,0,1,0,0,0,1533,362,1
268468226,2,0,0,1,0,0,0,1543,362,4
268468242,2,1,0,1,0,0,0,1301,362,19
268468242,2,1,0,1,0,0,0,1444,362,7
268468242,2,1,0,1,0,0,0,1973,362,12
268468274,2,3,0,1,0,0,0,114,362,9
268468274,2,3,0,1,0,0,0,171,362,1
268468274,2,3,0,1,0,0,0,350,362,7
268468306,2,5,0,1,0,0,0,1177,362,6
268468306,2,5,0,1,0,0,0,1178,362,3
268468306,2,5,0,1,0,0,0,1187,362,0
268468306,2,5,0,1,0,0,0,1259,362,8
268468322,2,6,0,1,0,0,0,475,362,1
268468338,2,7,0,1,0,0,0,717,362,7
268468370,2,9,0,1,0,0,0,1414,362,8
268468370,2,9,0,1,0,0,0,1815,362,6
268468402,2,11,0,1,0,0,0,486,362,7
268468402,2,11,0,1,0,0,0,1802,362,2
268468434,2,13,0,1,0,0,0,575,362,6
268468450,2,14,0,1,0,0,0,1733,362,0
268468498,2,17,0,1,0,0,0,241,362,1
268469266,2,1,1,1,0,0,0,676,362,3
268469266,2,1,1,1,0,0,0,1698,362,2
268469282,2,2,1,1,0,0,0,56,362,3
268469282,2,2,1,1,0,0,0,1644,362,7
268469314,2,4,1,1,0,0,0,1179,362,2
268469314,2,4,1,1,0,0,0,1180,362,0
268469330,2,5,1,1,0,0,0,77,362,6
268469394,2,9,1,1,0,0,0,1897,362,0
268469458,2,13,1,1,0,0,0,1413,362,6
268469458,2,13,1,1,0,0,0,1446,362,0
268470306,2,2,2,1,0,0,0,693,362,2
268470322,2,3,2,1,0,0,0,22,362,8
268470338,2,4,2,1,0,0,0,841,362,3
268470338,2,4,2,1,0,0,0,843,362,3
268470338,2,4,2,1,0,0,0,1861,362,22
268470338,2,4,2,1,0,0,0,1862,362,10
268470338,2,4,2,1,0,0,0,1864,362,2
268470354,2,5,2,1,0,0,0,523,362,2
268470354,2,5,2,1,0,0,0,525,362,2
268470354,2,5,2,1,0,0,0,1736,362,2
268470370,2,6,2,1,0,0,0,474,362,0
268470370,2,6,2,1,0,0,0,695,362,5
268470370,2,6,2,1,0,0,0,1257,362,7
268470370,2,6,2,1,0,0,0,1480,362,9
268470386,2,7,2,1,0,0,0,1015,362,1
268470386,2,7,2,1,0,0,0,1967,362,2
268470402,2,8,2,1,0,0,0,933,362,0
268470466,2,12,2,1,0,0,0,1514,362,9
268470482,2,13,2,1,0,0,0,1087,362,0
268470482,2,13,2,1,0,0,0,1089,362,2
268470482,2,13,2,1,0,0,0,1093,362,0
268471378,2,5,3,1,0,0,0,808,362,4
268471378,2,5,3,1,0,0,0,1707,362,7
268471378,2,5,3,1,0,0,0,1709,362,9
268471394,2,6,3,1,0,0,0,262,362,3
268471394,2,6,3,1,0,0,0,264,362,4
268471394,2,6,3,1,0,0,0,850,362,6
268471410,2,7,3,1,0,0,0,140,362,8
268471458,2,10,3,1,0,0,0,562,362,3
268471458,2,10,3,1,0,0,0,1045,362,7
268471474,2,11,3,1,0,0,0,1301,362,7
268471490,2,12,3,1,0,0,0,847,362,2
268471490,2,12,3,1,0,0,0,1091,362,1
268471570,2,17,3,1,0,0,0,1609,362,2
268472354,2,2,4,1,0,0,0,116,362,8
268472354,2,2,4,1,0,0,0,686,362,5
268472354,2,2,4,1,0,0,0,920,362,3
268472354,2,2,4,1,0,0,0,1907,362,7
268472402,2,5,4,1,0,0,0,1765,362,0
268472498,2,11,4,1,0,0,0,344,362,0
268472498,2,11,4,1,0,0,0,858,362,1
268472530,2,13,4,1,0,0,0,76,362,0
268472530,2,13,4,1,0,0,0,1089,362,3
268472562,2,15,4,1,0,0,0,714,362,2
268473410,2,4,5,1,0,0,0,137,362,3
268473410,2,4,5,1,0,0,0,530,362,0
268473410,2,4,5,1,0,0,0,1557,362,7
268473426,2,5,5,1,0,0,0,1368,362,8
268473442,2,6,5,1,0,0,0,14,362,0
268473474,2,8,5,1,0,0,0,1375,362,3
268473490,2,9,5,1,0,0,0,670,362,4
268473490,2,9,5,1,0,0,0,845,362,8
268473490,2,9,5,1,0,0,0,997,362,3
268473554,2,13,5,1,0,0,0,603,362,0
268473554,2,13,5,1,0,0,0,1219,362,0
268473554,2,13,5,1,0,0,0,1220,362,6
268473554,2,13,5,1,0,0,0,1461,362,6
268473570,2,14,5,1,0,0,0,1552,362,3
268473570,2,14,5,1,0,0,0,1553,362,0
268474514,2,9,6,1,0,0,0,349,362,4
268474530,2,10,6,1,0,0,0,1026,362,6
268474562,2,12,6,1,0,0,0,84,362,1
268474562,2,12,6,1,0,0,0,1079,362,5
268474578,2,13,6,1,0,0,0,1964,362,2
268474594,2,14,6,1,0,0,0,745,362,3
268474594,2,14,6,1,0,0,0,995,362,1
268474610,2,15,6,1,0,0,0,1888,362,4
268475538,2,9,7,1,0,0,0,184,362,1
268475554,2,10,7,1,0,0,0,1934,362,1
268475602,2,13,7,1,0,0,0,1457,362,0
268475618,2,14,7,1,0,0,0,548,362,8
268475618,2,14,7,1,0,0,0,1103,362,0
268500994,2,0,0,0,1,0,0,104,362,4
268500994,2,0,0,0,1,0,0,854,362,3
268501010,2,1,0,0,1,0,0,910,362,0
268501010,2,1,0,0,1,0,0,1952,362,9
268501042,2,3,0,0,1,0,0,104,362,3
268501042,2,3,0,0,1,0,0,1102,362,31
268501074,2,5,0,0,1,0,0,126,362,7
268501090,2,6,0,0,1,0,0,1516,362,6
268501122,2,8,0,0,1,0,0,390,362,1
268501122,2,8,0,0,1,0,0,1824,362,1
268501122,2,8,0,0,1,0,0,1825,362,1
268501138,2,9,0,0,1,0,0,159,362,3
268501138,2,9,0,0,1,0,0,161,362,5
268501202,2,13,0,0,1,0,0,39,362,13
268502018,2,0,1,0,1,0,0,485,362,2
268502034,2,1,1,0,1,0,0,358,362,0
268502050,2,2,1,0,1,0,0,99,362,3
268502050,2,2,1,0,1,0,0,1183,362,0
268502114,2,6,1,0,1,0,0,1218,362,4
268502130,2,7,1,0,1,0,0,516,362,31
268502130,2,7,1,0,1,0,0,517,362,0
268502130,2,7,1,0,1,0,0,1941,362,2
268502178,2,10,1,0,1,0,0,1121,362,3
268502210,2,12,1,0,1,0,0,1936,362,3
268502226,2,13,1,0,1,0,0,776,362,18
268502226,2,13,1,0,1,0,0,810,362,8
268502242,2,14,1,0,1,0,0,1087,362,3
268502258,2,15,1,0,1,0,0,758,362,0
268502258,2,15,1,0,1,0,0,761,362,1
268502290,2,17,1,0,1,0,0,2038,362,7
268503106,2,4,2,0,1,0,0,343,362,8
268503106,2,4,2,0,1,0,0,1342,362,5
268503138,2,6,2,0,1,0,0,315,362,4
268503186,2,9,2,0,1,0,0,1885,362,6
268503218,2,11,2,0,1,0,0,807,362,1
268503218,2,11,2,0,1,0,0,993,362,2
268503250,2,13,2,0,1,0,0,628,362,1
268503250,2,13,2,0,1,0,0,1516,362,3
268503250,2,13,2,0,1,0,0,1517,362,2
268503266,2,14,2,0,1,0,0,752,362,3
268503266,2,14,2,0,1,0,0,755,362,0
268503266,2,14,2,0,1,0,0,1692,362,1
268503282,2,15,2,0,1,0,0,1823,362,5
268503314,2,17,2,0,1,0,0,91,362,1
268504130,2,4,3,0,1,0,0,1746,362,0
268504130,2,4,3,0,1,0,0,1750,362,1
268504146,2,5,3,0,1,0,0,323,362,2
268504146,2,5,3,0,1,0,0,1222,362,26
268504146,2,5,3,0,1,0,0,1636,362,1
268504178,2,7,3,0,1,0,0,1030,362,8
268504242,2,11,3,0,1,0,0,137,362,7
268504242,2,11,3,0,1,0,0,1147,362,3
268505170,2,5,4,0,1,0,0,168,362,7
268505170,2,5,4,0,1,0,0,169,362,0
268505170,2,5,4,0,1,0,0,997,362,1
268505186,2,6,4,0,1,0,0,1657,362,5
268505202,2,7,4,0,1,0,0,522,362,4
268505218,2,8,4,0,1,0,0,1743,362,0
268505266,2,11,4,0,1,0,0,595,362,7
268505266,2,11,4,0,1,0,0,1353,362,20
268505282,2,12,4,0,1,0,0,1204,362,2
268506178,2,4,5,0,1,0,0,725,362,0
268506178,2,4,5,0,1,0,0,1514,362,0
268506178,2,4,5,0,1,0,0,1706,362,6
268506178,2,4,5,0,1,0,0,1851,362,19
268506274,2,10,5,0,1,0,0,174,362,4
268506274,2,10,5,0,1,0,0,1183,362,2
268506322,2,13,5,0,1,0,0,1877,362,2
268506338,2,14,5,0,1,0,0,627,362,9
268506338,2,14,5,0,1,0,0,1557,362,12
268506354,2,15,5,0,1,0,0,802,362,4
268507234,2,6,6,0,1,0,0,838,362,0
268507282,2,9,6,0,1,0,0,1323,362,2
268507330,2,12,6,0,1,0,0,1404,362,0
268507362,2,14,6,0,1,0,0,1767,362,7
268507378,2,15,6,0,1,0,0,1740,362,1
268508370,2,13,7,0,1,0,0,1660,362,3
268508370,2,13,7,0,1,0,0,1661,362,2
268508386,2,14,7,0,1,0,0,1560,362,1
268508402,2,15,7,0,1,0,0,779,362,0
268533778,2,1,0,1,1,0,0,60,362,5
268533778,2,1,0,1,1,0,0,164,362,0
268533778,2,1,0,1,1,0,0,269,362,7
268533778,2,1,0,1,1,0,0,532,362,7
268533778,2,1,0,1,1,0,0,1083,362,7
268533778,2,1,0,1,1,0,0,1507,362,6
268533778,2,1,0,1,1,0,0,1680,362,1
268533778,2,1,0,1,1,0,0,1726,362,19
268533778,2,1,0,1,1,0,0,1958,362,7
268533778,2,1,0,1,1,0,0,2035,362,21
268533778,2,1,0,1,1,0,0,2036,362,3
268533810,2,3,0,1,1,0,0,1922,362,5
268533842,2,5,0,1,1,0,0,585,362,5
268533842,2,5,0,1,1,0,0,1215,362,5
268533842,2,5,0,1,1,0,0,1566,362,9
268533842,2,5,0,1,1,0,0,1747,362,6
268533874,2,7,0,1,1,0,0,751,362,1
268533874,2,7,0,1,1,0,0,1515,362,3
268533890,2,8,0,1,1,0,0,540,362,3
268533890,2,8,0,1,1,0,0,541,362,4
268533890,2,8,0,1,1,0,0,1857,362,3
268533906,2,9,0,1,1,0,0,78,362,0
268533906,2,9,0,1,1,0,0,1038,362,5
268533906,2,9,0,1,1,0,0,1138,362,0
268533938,2,11,0,1,1,0,0,1182,362,2
268533954,2,12,0,1,1,0,0,396,362,5
268533970,2,13,0,1,1,0,0,1247,362,1
268534018,2,16,0,1,1,0,0,2022,362,3
268534034,2,17,0,1,1,0,0,1382,362,5
268534786,2,0,1,1,1,0,0,462,362,3
268534786,2,0,1,1,1,0,0,1466,362,6
268534786,2,0,1,1,1,0,0,1467,362,1
268534786,2,0,1,1,1,0,0,1471,362,3
268534818,2,2,1,1,1,0,0,76,362,3
268534818,2,2,1,1,1,0,0,765,362,11
268534818,2,2,1,1,1,0,0,887,362,3
268534818,2,2,1,1,1,0,0,944,362,8
268534818,2,2,1,1,1,0,0,1690,362,5
268534818,2,2,1,1,1,0,0,1896,362,0
268534882,2,6,1,1,1,0,0,529,362,5
268534882,2,6,1,1,1,0,0,1916,362,0
268534914,2,8,1,1,1,0,0,59,362,0
268534914,2,8,1,1,1,0,0,253,362,1
268534946,2,10,1,1,1,0,0,69,362,2
268534978,2,12,1,1,1,0,0,396,362,1
268535058,2,17,1,1,1,0,0,203,362,5
268535058,2,17,1,1,1,0,0,1333,362,3
268535842,2,2,2,1,1,0,0,710,362,3
268535842,2,2,2,1,1,0,0,1693,362,2
268535858,2,3,2,1,1,0,0,594,362,2
268535874,2,4,2,1,1,0,0,920,362,31
268535874,2,4,2,1,1,0,0,1348,362,7
268535906,2,6,2,1,1,0,0,855,362,19
268535938,2,8,2,1,1,0,0,492,362,5
268535938,2,8,2,1,1,0,0,1016,362,10
